problem_id,submission_id,token_count,file_size_bytes,clean_source,obfuscated_binary,input_file,output_file,compiler,optimization_level,is_stripped,obfuscator,obfuscation_techniques,verification_status,function_count,nloc,cc_total,cc_max,decision_points,cf_density,length_group,complexity_group,stratum,representative_random_score,length_rank,complexity_rank_within_length_group,lizard_error
p02551,s680698523,295,668,clean_src/p02551/s680698523.c,obfuscated_bin/p02551/s680698523_fla_bcf_instsub.elf,input_output/p02551/input.txt,input_output/p02551/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,1,31,8,8,7,22.58064516129032,short,simple,short_simple,0.7683698202869864,171,563,
p02552,s870791351,624,2239,clean_src/p02552/s870791351.c,obfuscated_bin/p02552/s870791351_fla_bcf_instsub.elf,input_output/p02552/input.txt,input_output/p02552/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,15,33,32,5,17,51.515151515151516,short,complex,short_complex,0.9078026519721415,1130,1251,
p02553,s686043349,916,6464,clean_src/p02553/s686043349.c,obfuscated_bin/p02553/s686043349_fla_bcf_instsub.elf,input_output/p02553/input.txt,input_output/p02553/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,17,113,28,4,11,9.734513274336283,long,simple,long_simple,0.9592411194617517,1647,70,
p02554,s170843222,3197,13126,clean_src/p02554/s170843222.c,obfuscated_bin/p02554/s170843222_fla_bcf_instsub.elf,input_output/p02554/input.txt,input_output/p02554/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,39,420,104,10,65,15.476190476190476,long,simple,long_simple,0.8294380365276733,2534,256,
p02555,s000121472,4037,19634,clean_src/p02555/s000121472.c,obfuscated_bin/p02555/s000121472_fla_bcf_instsub.elf,input_output/p02555/input.txt,input_output/p02555/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,1,6,1,1,0,0.0,long,simple,long_simple,0.6663392293337843,2569,1,
p02556,s009989504,787,2536,clean_src/p02556/s009989504.c,obfuscated_bin/p02556/s009989504_fla_bcf_instsub.elf,input_output/p02556/input.txt,input_output/p02556/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,15,43,31,5,16,37.2093023255814,long,complex,long_complex,0.9890231855385762,1460,906,
p02557,s289547958,415,988,clean_src/p02557/s289547958.c,obfuscated_bin/p02557/s289547958_fla_bcf_instsub.elf,input_output/p02557/input.txt,input_output/p02557/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,35,19,12,15,42.857142857142854,short,complex,short_complex,0.8798072717921995,597,1189,
p02558,s257391173,309,851,clean_src/p02558/s257391173.c,obfuscated_bin/p02558/s257391173_fla_bcf_instsub.elf,input_output/p02558/input.txt,input_output/p02558/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,5,46,14,6,9,19.565217391304348,short,simple,short_simple,0.863871069721261,227,417,
p02559,s581044737,505,1469,clean_src/p02559/s581044737.c,obfuscated_bin/p02559/s581044737_fla_bcf_instsub.elf,input_output/p02559/input.txt,input_output/p02559/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,53,16,6,9,16.9811320754717,short,simple,short_simple,0.9518992652261483,843,298,
p02562,s854703932,2781,5966,clean_src/p02562/s854703932.c,obfuscated_bin/p02562/s854703932_fla_bcf_instsub.elf,input_output/p02562/input.txt,input_output/p02562/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,251,59,33,55,21.91235059760956,long,simple,long_simple,0.9270893382859235,2474,542,
p02563,s932141568,1251,3072,clean_src/p02563/s932141568.c,obfuscated_bin/p02563/s932141568_fla_bcf_instsub.elf,input_output/p02563/input.txt,input_output/p02563/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,6,127,36,9,30,23.62204724409449,long,simple,long_simple,0.7273672076867966,1941,584,
p02566,s396315834,779,1857,clean_src/p02566/s396315834.c,obfuscated_bin/p02566/s396315834_fla_bcf_instsub.elf,input_output/p02566/input.txt,input_output/p02566/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,53,19,12,16,30.18867924528302,long,complex,long_complex,0.9937090111543786,1442,760,
p02567,s908113472,816,1895,clean_src/p02567/s908113472.c,obfuscated_bin/p02567/s908113472_fla_bcf_instsub.elf,input_output/p02567/input.txt,input_output/p02567/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,6,75,28,6,22,29.333333333333332,long,complex,long_complex,0.3524003232971433,1502,736,
p02568,s660086982,873,2822,clean_src/p02568/s660086982.c,obfuscated_bin/p02568/s660086982_fla_bcf_instsub.elf,input_output/p02568/input.txt,input_output/p02568/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,8,75,30,11,22,29.333333333333332,long,complex,long_complex,0.764734988724973,1585,737,
p02569,s082001414,1093,2886,clean_src/p02569/s082001414.c,obfuscated_bin/p02569/s082001414_fla_bcf_instsub.elf,input_output/p02569/input.txt,input_output/p02569/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,10,100,26,6,16,16.0,long,simple,long_simple,0.6983173234039807,1821,301,
p02570,s104071297,658,3450,clean_src/p02570/s104071297.c,obfuscated_bin/p02570/s104071297_fla_bcf_instsub.elf,input_output/p02570/input.txt,input_output/p02570/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,11,113,24,5,13,11.504424778761061,short,simple,short_simple,0.994374427936259,1210,99,
p02571,s300909808,3261,13422,clean_src/p02571/s300909808.c,obfuscated_bin/p02571/s300909808_fla_bcf_instsub.elf,input_output/p02571/input.txt,input_output/p02571/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,39,431,107,10,68,15.777262180974477,long,simple,long_simple,0.9408260444155253,2541,282,
p02572,s627831067,807,2244,clean_src/p02572/s627831067.c,obfuscated_bin/p02572/s627831067_fla_bcf_instsub.elf,input_output/p02572/input.txt,input_output/p02572/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,6,46,36,8,30,65.21739130434783,long,complex,long_complex,0.857444330369699,1486,1216,
p02573,s968621496,3330,13546,clean_src/p02573/s968621496.c,obfuscated_bin/p02573/s968621496_fla_bcf_instsub.elf,input_output/p02573/input.txt,input_output/p02573/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,39,438,108,10,69,15.753424657534246,long,simple,long_simple,0.6430273618316371,2550,278,
p02574,s998046943,798,2364,clean_src/p02574/s998046943.c,obfuscated_bin/p02574/s998046943_fla_bcf_instsub.elf,input_output/p02574/input.txt,input_output/p02574/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,15,51,34,5,19,37.254901960784316,long,complex,long_complex,0.89312273274018,1474,909,
p02575,s108122483,922,2137,clean_src/p02575/s108122483.c,obfuscated_bin/p02575/s108122483_fla_bcf_instsub.elf,input_output/p02575/input.txt,input_output/p02575/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,5,111,28,16,23,20.72072072072072,long,simple,long_simple,0.790982146115229,1654,516,
p02576,s242614215,884,5128,clean_src/p02576/s242614215.c,obfuscated_bin/p02576/s242614215_fla_bcf_instsub.elf,input_output/p02576/input.txt,input_output/p02576/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,17,110,29,4,12,10.909090909090908,long,simple,long_simple,0.920367603085294,1606,96,
p02577,s480289423,4561,14702,clean_src/p02577/s480289423.c,obfuscated_bin/p02577/s480289423_fla_bcf_instsub.elf,input_output/p02577/input.txt,input_output/p02577/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,73,249,194,24,121,48.59437751004016,long,complex,long_complex,0.8522553990628343,2575,1144,
p02578,s032832954,4603,14722,clean_src/p02578/s032832954.c,obfuscated_bin/p02578/s032832954_fla_bcf_instsub.elf,input_output/p02578/input.txt,input_output/p02578/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,73,253,194,24,121,47.82608695652174,long,complex,long_complex,0.8003633838430355,2576,1116,
p02579,s302887022,1299,2935,clean_src/p02579/s302887022.c,obfuscated_bin/p02579/s302887022_fla_bcf_instsub.elf,input_output/p02579/input.txt,input_output/p02579/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,5,77,67,40,62,80.51948051948052,long,complex,long_complex,0.4927406995193365,1970,1273,
p02580,s209381237,1111,2713,clean_src/p02580/s209381237.c,obfuscated_bin/p02580/s209381237_fla_bcf_instsub.elf,input_output/p02580/input.txt,input_output/p02580/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,77,43,11,36,46.75324675324675,long,complex,long_complex,0.8587429757891565,1835,1096,
p02581,s457222186,1031,3827,clean_src/p02581/s457222186.c,obfuscated_bin/p02581/s457222186_fla_bcf_instsub.elf,input_output/p02581/input.txt,input_output/p02581/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,118,28,18,21,17.796610169491526,long,simple,long_simple,0.9319905884644715,1772,418,
p02582,s797798229,931,5242,clean_src/p02582/s797798229.c,obfuscated_bin/p02582/s797798229_fla_bcf_instsub.elf,input_output/p02582/input.txt,input_output/p02582/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,17,118,32,5,15,12.711864406779661,long,simple,long_simple,0.9553972393280508,1663,144,
p02583,s501641387,2625,5560,clean_src/p02583/s501641387.c,obfuscated_bin/p02583/s501641387_fla_bcf_instsub.elf,input_output/p02583/input.txt,input_output/p02583/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,52,135,111,8,59,43.7037037037037,long,complex,long_complex,0.5808502780672813,2440,1033,
p02584,s905475233,2537,5434,clean_src/p02584/s905475233.c,obfuscated_bin/p02584/s905475233_fla_bcf_instsub.elf,input_output/p02584/input.txt,input_output/p02584/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,52,134,106,4,54,40.298507462686565,long,complex,long_complex,0.8468162764435945,2405,958,
p02585,s646901663,4804,16215,clean_src/p02585/s646901663.c,obfuscated_bin/p02585/s646901663_fla_bcf_instsub.elf,input_output/p02585/input.txt,input_output/p02585/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,72,282,197,24,125,44.32624113475177,long,complex,long_complex,0.8307580752070146,2581,1048,
p02586,s429209938,4817,16165,clean_src/p02586/s429209938.c,obfuscated_bin/p02586/s429209938_fla_bcf_instsub.elf,input_output/p02586/input.txt,input_output/p02586/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,72,265,191,24,119,44.905660377358494,long,complex,long_complex,0.7978694984335808,2582,1057,
p02588,s752912706,1096,5487,clean_src/p02588/s752912706.c,obfuscated_bin/p02588/s752912706_fla_bcf_instsub.elf,input_output/p02588/input.txt,input_output/p02588/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,205,42,19,35,17.073170731707318,long,simple,long_simple,0.3269713137139786,1825,383,
p02589,s707504250,1212,3633,clean_src/p02589/s707504250.c,obfuscated_bin/p02589/s707504250_fla_bcf_instsub.elf,input_output/p02589/input.txt,input_output/p02589/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,15,104,34,6,19,18.269230769230766,long,simple,long_simple,0.9656415152899344,1913,436,
p02594,s420422451,793,3744,clean_src/p02594/s420422451.c,obfuscated_bin/p02594/s420422451_fla_bcf_instsub.elf,input_output/p02594/input.txt,input_output/p02594/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,13,122,25,5,12,9.836065573770492,long,simple,long_simple,0.950047806240866,1466,74,
p02595,s787787154,2843,6920,clean_src/p02595/s787787154.c,obfuscated_bin/p02595/s787787154_fla_bcf_instsub.elf,input_output/p02595/input.txt,input_output/p02595/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,54,82,126,8,72,87.8048780487805,long,complex,long_complex,0.7756715441803237,2492,1281,
p02596,s085974426,3209,13178,clean_src/p02596/s085974426.c,obfuscated_bin/p02596/s085974426_fla_bcf_instsub.elf,input_output/p02596/input.txt,input_output/p02596/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,39,427,106,10,67,15.690866510538642,long,simple,long_simple,0.9753191096598242,2535,274,
p02597,s250905070,3264,13445,clean_src/p02597/s250905070.c,obfuscated_bin/p02597/s250905070_fla_bcf_instsub.elf,input_output/p02597/input.txt,input_output/p02597/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,39,439,109,10,70,15.945330296127564,long,simple,long_simple,0.8223398791844834,2543,297,
p02598,s141086712,2602,5534,clean_src/p02598/s141086712.c,obfuscated_bin/p02598/s141086712_fla_bcf_instsub.elf,input_output/p02598/input.txt,input_output/p02598/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,52,135,108,5,56,41.48148148148148,long,complex,long_complex,0.9158470107552117,2431,976,
p02599,s011093568,746,2057,clean_src/p02599/s011093568.c,obfuscated_bin/p02599/s011093568_fla_bcf_instsub.elf,input_output/p02599/input.txt,input_output/p02599/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,8,68,19,6,11,16.176470588235293,long,simple,long_simple,0.909270634707597,1386,320,
p02600,s329901845,2795,6843,clean_src/p02600/s329901845.c,obfuscated_bin/p02600/s329901845_fla_bcf_instsub.elf,input_output/p02600/input.txt,input_output/p02600/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,54,75,125,8,71,94.66666666666667,long,complex,long_complex,0.9666373051835306,2478,1288,
p02601,s709549191,2861,7022,clean_src/p02601/s709549191.c,obfuscated_bin/p02601/s709549191_fla_bcf_instsub.elf,input_output/p02601/input.txt,input_output/p02601/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,54,86,129,8,75,87.20930232558139,long,complex,long_complex,0.9730933185360288,2501,1280,
p02602,s778585124,2846,6948,clean_src/p02602/s778585124.c,obfuscated_bin/p02602/s778585124_fla_bcf_instsub.elf,input_output/p02602/input.txt,input_output/p02602/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,54,83,126,8,72,86.74698795180723,long,complex,long_complex,0.8067388308275649,2494,1279,
p02603,s335459391,2900,7098,clean_src/p02603/s335459391.c,obfuscated_bin/p02603/s335459391_fla_bcf_instsub.elf,input_output/p02603/input.txt,input_output/p02603/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,54,91,127,8,73,80.21978021978022,long,complex,long_complex,0.9655365816068209,2503,1271,
p02604,s957913511,971,1969,clean_src/p02604/s957913511.c,obfuscated_bin/p02604/s957913511_fla_bcf_instsub.elf,input_output/p02604/input.txt,input_output/p02604/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,1,54,33,33,32,59.25925925925925,long,complex,long_complex,0.8844213606981134,1710,1194,
p02605,s193347342,1562,3564,clean_src/p02605/s193347342.c,obfuscated_bin/p02605/s193347342_fla_bcf_instsub.elf,input_output/p02605/input.txt,input_output/p02605/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,9,107,58,34,49,45.794392523364486,long,complex,long_complex,0.8761875376514371,2098,1076,
p02606,s840635731,809,3684,clean_src/p02606/s840635731.c,obfuscated_bin/p02606/s840635731_fla_bcf_instsub.elf,input_output/p02606/input.txt,input_output/p02606/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,13,121,24,5,11,9.090909090909092,long,simple,long_simple,0.7891355183982025,1489,64,
p02607,s980798420,2825,6861,clean_src/p02607/s980798420.c,obfuscated_bin/p02607/s980798420_fla_bcf_instsub.elf,input_output/p02607/input.txt,input_output/p02607/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,54,78,127,8,73,93.58974358974359,long,complex,long_complex,0.7217124029699662,2489,1286,
p02608,s575397593,909,3979,clean_src/p02608/s575397593.c,obfuscated_bin/p02608/s575397593_fla_bcf_instsub.elf,input_output/p02608/input.txt,input_output/p02608/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,16,117,31,6,15,12.82051282051282,long,simple,long_simple,0.6057071890160988,1640,147,
p02609,s894934172,569,1430,clean_src/p02609/s894934172.c,obfuscated_bin/p02609/s894934172_fla_bcf_instsub.elf,input_output/p02609/input.txt,input_output/p02609/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,46,22,8,15,32.608695652173914,short,complex,short_complex,0.574076080407474,999,986,
p02610,s487455940,1069,2418,clean_src/p02610/s487455940.c,obfuscated_bin/p02610/s487455940_fla_bcf_instsub.elf,input_output/p02610/input.txt,input_output/p02610/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,5,152,40,14,35,23.026315789473685,long,simple,long_simple,0.6794135830617297,1796,567,
p02611,s046195498,1016,2106,clean_src/p02611/s046195498.c,obfuscated_bin/p02611/s046195498_fla_bcf_instsub.elf,input_output/p02611/input.txt,input_output/p02611/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,74,29,15,26,35.13513513513514,long,complex,long_complex,0.949038504394126,1753,870,
p02612,s246655550,801,3689,clean_src/p02612/s246655550.c,obfuscated_bin/p02612/s246655550_fla_bcf_instsub.elf,input_output/p02612/input.txt,input_output/p02612/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,13,122,25,5,12,9.836065573770492,long,simple,long_simple,0.9849605544942039,1481,75,
p02613,s734900019,759,2982,clean_src/p02613/s734900019.c,obfuscated_bin/p02613/s734900019_fla_bcf_instsub.elf,input_output/p02613/input.txt,input_output/p02613/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,13,96,24,6,11,11.458333333333332,long,simple,long_simple,0.963170541322232,1410,105,
p02614,s137416609,1068,2617,clean_src/p02614/s137416609.c,obfuscated_bin/p02614/s137416609_fla_bcf_instsub.elf,input_output/p02614/input.txt,input_output/p02614/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,1,141,45,45,44,31.20567375886525,long,complex,long_complex,0.9107169603678938,1795,780,
p02615,s770628400,3269,13381,clean_src/p02615/s770628400.c,obfuscated_bin/p02615/s770628400_fla_bcf_instsub.elf,input_output/p02615/input.txt,input_output/p02615/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,39,434,107,10,68,15.668202764976957,long,simple,long_simple,0.6697539308176084,2544,269,
p02616,s385599262,702,2286,clean_src/p02616/s385599262.c,obfuscated_bin/p02616/s385599262_fla_bcf_instsub.elf,input_output/p02616/input.txt,input_output/p02616/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,117,21,15,18,15.384615384615385,long,simple,long_simple,0.5676730885630725,1310,252,
p02617,s837559716,411,1299,clean_src/p02617/s837559716.c,obfuscated_bin/p02617/s837559716_fla_bcf_instsub.elf,input_output/p02617/input.txt,input_output/p02617/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,28,24,8,20,71.42857142857143,short,complex,short_complex,0.7747460967492427,587,1289,
p02619,s794131053,3392,13626,clean_src/p02619/s794131053.c,obfuscated_bin/p02619/s794131053_fla_bcf_instsub.elf,input_output/p02619/input.txt,input_output/p02619/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,39,439,109,10,70,15.945330296127564,long,simple,long_simple,0.9085126459040762,2557,298,
p02620,s211808661,557,1093,clean_src/p02620/s211808661.c,obfuscated_bin/p02620/s211808661_fla_bcf_instsub.elf,input_output/p02620/input.txt,input_output/p02620/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,1,63,12,12,11,17.46031746031746,short,simple,short_simple,0.8791951818812299,973,323,
p02621,s956224700,2676,6683,clean_src/p02621/s956224700.c,obfuscated_bin/p02621/s956224700_fla_bcf_instsub.elf,input_output/p02621/input.txt,input_output/p02621/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,51,68,116,8,65,95.58823529411765,long,complex,long_complex,0.6515017897655909,2456,1289,
